Id,ActivityHour,StepTotal,TotalIntensity,Calories
6962181067,4/3/2016 10:00:00 PM,13,3,59
6962181067,4/4/2016 1:00:00 AM,31,1,57
6962181067,4/4/2016 2:00:00 AM,11,1,56
6962181067,4/4/2016 6:00:00 AM,20,3,58
6962181067,4/4/2016 7:00:00 AM,904,37,125
6962181067,4/4/2016 8:00:00 AM,1177,43,140
6962181067,4/4/2016 9:00:00 AM,858,29,117
6962181067,4/4/2016 10:00:00 AM,2026,46,163
6962181067,4/4/2016 11:00:00 AM,2612,71,188
6962181067,4/4/2016 12:00:00 PM,1103,41,157
6962181067,4/4/2016 1:00:00 PM,7,1,57
6962181067,4/4/2016 2:00:00 PM,202,14,76
6962181067,4/4/2016 3:00:00 PM,1348,54,161
6962181067,4/4/2016 4:00:00 PM,277,18,87
6962181067,4/4/2016 5:00:00 PM,112,7,67
6962181067,4/4/2016 6:00:00 PM,1465,39,122
6962181067,4/4/2016 7:00:00 PM,6128,154,313
6962181067,4/4/2016 8:00:00 PM,573,19,98
6962181067,4/4/2016 9:00:00 PM,46,4,60
6962181067,4/4/2016 10:00:00 PM,13,2,57
6962181067,4/4/2016 11:00:00 PM,39,2,57
6962181067,4/5/2016 12:00:00 AM,59,3,60
6962181067,4/5/2016 4:00:00 AM,26,1,56
6962181067,4/5/2016 6:00:00 AM,3684,117,291
6962181067,4/5/2016 7:00:00 AM,1070,45,148
6962181067,4/5/2016 8:00:00 AM,434,21,93
6962181067,4/5/2016 9:00:00 AM,1288,32,129
6962181067,4/5/2016 10:00:00 AM,1136,30,110
6962181067,4/5/2016 11:00:00 AM,1587,45,147
6962181067,4/5/2016 12:00:00 PM,213,12,79
6962181067,4/5/2016 2:00:00 PM,443,13,85
6962181067,4/5/2016 3:00:00 PM,62,3,61
6962181067,4/5/2016 4:00:00 PM,281,19,85
6962181067,4/5/2016 5:00:00 PM,289,14,79
6962181067,4/5/2016 6:00:00 PM,260,19,84
6962181067,4/5/2016 7:00:00 PM,91,9,70
6962181067,4/5/2016 8:00:00 PM,326,16,83
6962181067,4/5/2016 9:00:00 PM,200,16,79
6962181067,4/5/2016 10:00:00 PM,561,20,95
6962181067,4/6/2016 2:00:00 AM,7,1,56
6962181067,4/6/2016 7:00:00 AM,23,2,57
6962181067,4/6/2016 8:00:00 AM,82,6,65
6962181067,4/6/2016 9:00:00 AM,799,36,124
6962181067,4/6/2016 10:00:00 AM,2276,69,176
6962181067,4/6/2016 11:00:00 AM,3355,87,199
6962181067,4/6/2016 12:00:00 PM,2164,85,219
6962181067,4/6/2016 1:00:00 PM,95,5,69
6962181067,4/6/2016 2:00:00 PM,92,6,66
6962181067,4/6/2016 3:00:00 PM,727,33,117
6962181067,4/6/2016 4:00:00 PM,975,34,121
6962181067,4/6/2016 5:00:00 PM,572,27,105
6962181067,4/6/2016 6:00:00 PM,348,26,96
6962181067,4/6/2016 7:00:00 PM,868,45,144
6962181067,4/6/2016 10:00:00 PM,89,6,64
6962181067,4/6/2016 11:00:00 PM,8,1,57
6962181067,4/7/2016 2:00:00 AM,9,1,56
6962181067,4/7/2016 3:00:00 AM,8,1,56
6962181067,4/7/2016 4:00:00 AM,5,1,56
6962181067,4/7/2016 6:00:00 AM,8,1,56
6962181067,4/7/2016 7:00:00 AM,612,31,109
6962181067,4/7/2016 8:00:00 AM,3907,116,292
6962181067,4/7/2016 9:00:00 AM,1433,45,148
6962181067,4/7/2016 10:00:00 AM,1176,32,132
6962181067,4/7/2016 11:00:00 AM,414,18,90
6962181067,4/7/2016 12:00:00 PM,148,6,68
6962181067,4/7/2016 1:00:00 PM,238,10,76
6962181067,4/7/2016 2:00:00 PM,148,9,70
6962181067,4/7/2016 3:00:00 PM,58,5,63
6962181067,4/7/2016 4:00:00 PM,2186,66,180
6962181067,4/7/2016 5:00:00 PM,979,38,145
6962181067,4/7/2016 6:00:00 PM,1080,37,141
6962181067,4/7/2016 7:00:00 PM,898,26,116
6962181067,4/7/2016 8:00:00 PM,22,1,56
6962181067,4/7/2016 9:00:00 PM,8,1,56
6962181067,4/7/2016 10:00:00 PM,74,5,62
6962181067,4/7/2016 11:00:00 PM,6,1,56
6962181067,4/8/2016 8:00:00 AM,201,11,75
6962181067,4/8/2016 9:00:00 AM,384,14,83
6962181067,4/8/2016 10:00:00 AM,4569,115,258
6962181067,4/8/2016 11:00:00 AM,2715,76,202
6962181067,4/8/2016 12:00:00 PM,1027,25,118
6962181067,4/8/2016 1:00:00 PM,1164,22,123
6962181067,4/8/2016 2:00:00 PM,630,11,86
6962181067,4/8/2016 3:00:00 PM,166,9,70
6962181067,4/8/2016 4:00:00 PM,61,3,60
6962181067,4/8/2016 5:00:00 PM,435,21,111
6962181067,4/8/2016 6:00:00 PM,296,22,92
6962181067,4/8/2016 7:00:00 PM,302,9,75
6962181067,4/8/2016 8:00:00 PM,621,21,98
6962181067,4/8/2016 9:00:00 PM,1091,42,135
6962181067,4/8/2016 10:00:00 PM,674,29,110
6962181067,4/8/2016 11:00:00 PM,22,1,56
6962181067,4/9/2016 12:00:00 AM,345,19,87
6962181067,4/9/2016 5:00:00 AM,6,1,55
6962181067,4/9/2016 7:00:00 AM,14,2,57
6962181067,4/9/2016 9:00:00 AM,904,38,131
6962181067,4/9/2016 10:00:00 AM,829,32,131
6962181067,4/9/2016 11:00:00 AM,748,30,116
6962181067,4/9/2016 12:00:00 PM,555,26,103
6962181067,4/9/2016 1:00:00 PM,3096,86,221
6962181067,4/9/2016 2:00:00 PM,2982,85,211
6962181067,4/9/2016 3:00:00 PM,81,10,69
6962181067,4/9/2016 4:00:00 PM,14,1,56
6962181067,4/9/2016 5:00:00 PM,418,18,91
6962181067,4/9/2016 6:00:00 PM,181,13,78
6962181067,4/9/2016 7:00:00 PM,221,12,80
6962181067,4/9/2016 8:00:00 PM,908,37,147
6962181067,4/9/2016 9:00:00 PM,750,24,112
6962181067,4/9/2016 10:00:00 PM,340,15,84
6962181067,4/9/2016 11:00:00 PM,103,12,75
6962181067,4/10/2016 12:00:00 AM,109,9,71
6962181067,4/10/2016 1:00:00 AM,446,13,85
6962181067,4/10/2016 4:00:00 AM,6,1,55
6962181067,4/10/2016 6:00:00 AM,24,2,57
6962181067,4/10/2016 8:00:00 AM,169,11,73
6962181067,4/10/2016 9:00:00 AM,1219,48,166
6962181067,4/10/2016 10:00:00 AM,983,27,125
6962181067,4/10/2016 11:00:00 AM,298,13,82
6962181067,4/10/2016 12:00:00 PM,747,35,126
6962181067,4/10/2016 1:00:00 PM,2786,78,195
6962181067,4/10/2016 2:00:00 PM,143,9,77
6962181067,4/10/2016 3:00:00 PM,81,5,63
6962181067,4/10/2016 4:00:00 PM,605,34,126
6962181067,4/10/2016 5:00:00 PM,284,18,85
6962181067,4/10/2016 6:00:00 PM,555,27,110
6962181067,4/10/2016 7:00:00 PM,57,6,66
6962181067,4/10/2016 8:00:00 PM,1544,34,143
6962181067,4/10/2016 9:00:00 PM,11,1,57
6962181067,4/10/2016 11:00:00 PM,81,6,64
6962181067,4/11/2016 5:00:00 AM,6,1,55
6962181067,4/11/2016 6:00:00 AM,36,4,60
6962181067,4/11/2016 7:00:00 AM,578,31,107
6962181067,4/11/2016 8:00:00 AM,28,3,61
6962181067,4/11/2016 9:00:00 AM,1113,25,119
6962181067,4/11/2016 10:00:00 AM,2951,80,209
6962181067,4/11/2016 11:00:00 AM,2503,95,244
6962181067,4/11/2016 12:00:00 PM,195,8,73
6962181067,4/11/2016 2:00:00 PM,246,15,79
6962181067,4/11/2016 3:00:00 PM,986,42,137
6962181067,4/11/2016 4:00:00 PM,1571,42,159
6962181067,4/11/2016 5:00:00 PM,562,29,110
6962181067,4/11/2016 6:00:00 PM,1047,33,125
6962181067,4/11/2016 7:00:00 PM,270,12,77
6962181067,4/11/2016 10:00:00 PM,185,11,72
6962181067,4/11/2016 11:00:00 PM,85,5,63
6962181067,4/12/2016 12:00:00 AM,32,2,58
6962181067,4/12/2016 6:00:00 AM,21,3,59
6962181067,4/12/2016 7:00:00 AM,412,24,95
6962181067,4/12/2016 8:00:00 AM,156,12,75
6962181067,4/12/2016 9:00:00 AM,2812,76,186
7007744171,3/13/2016 7:00:00 AM,1027,41,165
7007744171,3/13/2016 8:00:00 AM,1496,40,194
7007744171,3/13/2016 9:00:00 AM,1334,46,206
7007744171,3/13/2016 10:00:00 AM,1167,46,182
7007744171,3/13/2016 11:00:00 AM,937,31,148
7007744171,3/13/2016 12:00:00 PM,249,13,95
7007744171,3/13/2016 1:00:00 PM,1058,31,162
7007744171,3/13/2016 2:00:00 PM,1911,47,231
7007744171,3/13/2016 3:00:00 PM,748,31,147
7007744171,3/13/2016 4:00:00 PM,558,26,129
7007744171,3/13/2016 5:00:00 PM,1184,40,172
7007744171,3/13/2016 6:00:00 PM,471,26,129
7007744171,3/13/2016 7:00:00 PM,225,15,101
7007744171,3/13/2016 8:00:00 PM,324,20,112
7007744171,3/13/2016 9:00:00 PM,22,3,71
7007744171,3/14/2016 6:00:00 AM,377,13,103
7007744171,3/14/2016 7:00:00 AM,756,21,136
7007744171,3/14/2016 8:00:00 AM,809,29,135
7007744171,3/14/2016 9:00:00 AM,763,34,154
7007744171,3/14/2016 10:00:00 AM,1498,42,178
7007744171,3/14/2016 11:00:00 AM,1472,57,206
7007744171,3/14/2016 12:00:00 PM,701,25,127
7007744171,3/14/2016 1:00:00 PM,415,18,117
7007744171,3/14/2016 2:00:00 PM,14,2,68
7007744171,3/14/2016 4:00:00 PM,215,9,88
7007744171,3/14/2016 5:00:00 PM,497,26,130
7007744171,3/14/2016 6:00:00 PM,877,39,175
7007744171,3/14/2016 7:00:00 PM,1385,55,223
7007744171,3/14/2016 8:00:00 PM,712,27,141
7007744171,3/14/2016 9:00:00 PM,100,8,83
7007744171,3/14/2016 10:00:00 PM,131,7,81
7007744171,3/15/2016 7:00:00 AM,677,29,136
7007744171,3/15/2016 8:00:00 AM,790,34,156
7007744171,3/15/2016 9:00:00 AM,1159,36,167
7007744171,3/15/2016 10:00:00 AM,1304,39,167
7007744171,3/15/2016 11:00:00 AM,1139,32,163
7007744171,3/15/2016 12:00:00 PM,587,15,111
7007744171,3/15/2016 1:00:00 PM,592,11,110
7007744171,3/15/2016 2:00:00 PM,586,26,132
7007744171,3/15/2016 3:00:00 PM,869,54,203
7007744171,3/15/2016 4:00:00 PM,1103,46,193
7007744171,3/15/2016 5:00:00 PM,1145,31,156
7007744171,3/15/2016 6:00:00 PM,690,35,147
7007744171,3/15/2016 7:00:00 PM,26,3,73
7007744171,3/15/2016 8:00:00 PM,5,1,67
7007744171,3/15/2016 9:00:00 PM,15,2,69
7007744171,3/17/2016 7:00:00 AM,1881,50,215
7007744171,3/17/2016 8:00:00 AM,2625,88,280
7007744171,3/17/2016 9:00:00 AM,3477,114,345
7007744171,3/17/2016 10:00:00 AM,1666,50,212
7007744171,3/17/2016 11:00:00 AM,1394,63,223
7007744171,3/17/2016 12:00:00 PM,1074,42,191
7007744171,3/17/2016 1:00:00 PM,98,6,85
7007744171,3/17/2016 2:00:00 PM,127,4,79
7007744171,3/17/2016 3:00:00 PM,323,14,100
7007744171,3/17/2016 4:00:00 PM,110,7,82
7007744171,3/17/2016 5:00:00 PM,210,12,92
7007744171,3/17/2016 6:00:00 PM,444,18,113
7007744171,3/17/2016 7:00:00 PM,129,5,81
7007744171,3/17/2016 8:00:00 PM,102,5,78
7007744171,3/17/2016 9:00:00 PM,54,101,366
7007744171,3/17/2016 10:00:00 PM,0,112,325
7007744171,3/17/2016 11:00:00 PM,0,116,424
7007744171,3/18/2016 12:00:00 AM,0,48,183
7007744171,3/18/2016 6:00:00 AM,389,12,96
7007744171,3/18/2016 7:00:00 AM,958,37,156
7007744171,3/18/2016 8:00:00 AM,4400,119,324
7007744171,3/18/2016 9:00:00 AM,2383,72,219
7007744171,3/18/2016 10:00:00 AM,835,21,133
7007744171,3/18/2016 11:00:00 AM,316,20,112
7007744171,3/18/2016 12:00:00 PM,373,20,108
7007744171,3/18/2016 1:00:00 PM,329,15,109
7007744171,3/18/2016 2:00:00 PM,49,4,76
7007744171,3/18/2016 3:00:00 PM,137,10,90
7007744171,3/18/2016 4:00:00 PM,244,9,94
7007744171,3/18/2016 5:00:00 PM,98,4,77
7007744171,3/18/2016 6:00:00 PM,516,22,124
7007744171,3/18/2016 7:00:00 PM,4,1,69
7007744171,3/18/2016 8:00:00 PM,184,11,88
7007744171,3/18/2016 9:00:00 PM,113,8,81
7007744171,3/19/2016 7:00:00 AM,693,25,127
7007744171,3/19/2016 8:00:00 AM,166,7,83
7007744171,3/19/2016 9:00:00 AM,532,21,117
7007744171,3/19/2016 10:00:00 AM,939,25,142
7007744171,3/19/2016 11:00:00 AM,517,17,113
7007744171,3/19/2016 12:00:00 PM,309,16,106
7007744171,3/19/2016 1:00:00 PM,55,7,78
7007744171,3/19/2016 2:00:00 PM,35,3,71
7007744171,3/19/2016 3:00:00 PM,34,3,73
7007744171,3/19/2016 4:00:00 PM,537,25,125
7007744171,3/19/2016 5:00:00 PM,942,37,172
7007744171,3/19/2016 6:00:00 PM,435,19,118
7007744171,3/19/2016 7:00:00 PM,854,30,152
7007744171,3/19/2016 8:00:00 PM,83,4,74
7007744171,3/20/2016 6:00:00 AM,1637,47,203
7007744171,3/20/2016 7:00:00 AM,2103,68,218
7007744171,3/20/2016 8:00:00 AM,3728,124,363
7007744171,3/20/2016 9:00:00 AM,3970,139,366
7007744171,3/20/2016 10:00:00 AM,389,23,137
7007744171,3/20/2016 11:00:00 AM,280,16,110
7007744171,3/20/2016 12:00:00 PM,453,23,130
7007744171,3/20/2016 1:00:00 PM,346,15,106
7007744171,3/20/2016 2:00:00 PM,357,19,120
7007744171,3/20/2016 3:00:00 PM,531,22,130
7007744171,3/20/2016 4:00:00 PM,282,13,99
7007744171,3/20/2016 5:00:00 PM,578,26,146
7007744171,3/20/2016 6:00:00 PM,137,9,96
7007744171,3/20/2016 7:00:00 PM,527,27,147
7007744171,3/20/2016 8:00:00 PM,21,2,83
7007744171,3/20/2016 9:00:00 PM,8,1,67
7007744171,3/21/2016 6:00:00 AM,484,18,115
7007744171,3/21/2016 7:00:00 AM,2534,80,257
7007744171,3/21/2016 8:00:00 AM,4479,144,442
7007744171,3/21/2016 9:00:00 AM,1954,77,266
7007744171,3/21/2016 10:00:00 AM,987,36,180
7007744171,3/21/2016 11:00:00 AM,252,34,177
7007744171,3/21/2016 12:00:00 PM,713,33,175
7007744171,3/21/2016 1:00:00 PM,1341,88,275
7007744171,3/21/2016 2:00:00 PM,743,46,194
7007744171,3/21/2016 3:00:00 PM,1245,36,197
7007744171,3/21/2016 4:00:00 PM,124,11,103
7007744171,3/21/2016 5:00:00 PM,179,11,106
7007744171,3/21/2016 6:00:00 PM,399,28,143
7007744171,3/21/2016 7:00:00 PM,335,15,112
7007744171,3/21/2016 8:00:00 PM,64,5,77
7007744171,3/22/2016 6:00:00 AM,188,6,81
7007744171,3/22/2016 7:00:00 AM,1252,38,175
7007744171,3/22/2016 8:00:00 AM,6033,173,501
7007744171,3/22/2016 9:00:00 AM,2039,86,266
7007744171,3/22/2016 10:00:00 AM,128,8,90
7007744171,3/22/2016 11:00:00 AM,347,20,114
7007744171,3/22/2016 12:00:00 PM,143,10,89
7007744171,3/22/2016 1:00:00 PM,99,7,81
7007744171,3/22/2016 2:00:00 PM,243,12,99
7007744171,3/22/2016 3:00:00 PM,319,15,116
7007744171,3/22/2016 4:00:00 PM,436,19,119
7007744171,3/22/2016 5:00:00 PM,505,26,138
7007744171,3/22/2016 6:00:00 PM,2889,73,261
7007744171,3/22/2016 7:00:00 PM,326,12,95
7007744171,3/22/2016 8:00:00 PM,73,9,80
7007744171,3/23/2016 6:00:00 AM,562,13,108
7007744171,3/23/2016 7:00:00 AM,3423,98,282
7007744171,3/23/2016 8:00:00 AM,3656,113,339
7007744171,3/23/2016 9:00:00 AM,956,35,173
7007744171,3/23/2016 10:00:00 AM,326,13,100
7007744171,3/23/2016 11:00:00 AM,285,17,103
7007744171,3/23/2016 12:00:00 PM,445,19,113
7007744171,3/23/2016 1:00:00 PM,803,24,139
7007744171,3/23/2016 2:00:00 PM,440,25,129
7007744171,3/23/2016 3:00:00 PM,354,23,124
7007744171,3/23/2016 4:00:00 PM,52,5,75
7007744171,3/23/2016 5:00:00 PM,490,23,121
7007744171,3/23/2016 6:00:00 PM,448,27,128
7007744171,3/23/2016 7:00:00 PM,276,17,103
7007744171,3/23/2016 8:00:00 PM,46,4,74
7007744171,3/23/2016 9:00:00 PM,46,3,71
7007744171,3/24/2016 6:00:00 AM,716,21,124
7007744171,3/24/2016 7:00:00 AM,481,22,116
7007744171,3/24/2016 8:00:00 AM,3585,102,330
7007744171,3/24/2016 9:00:00 AM,3775,113,350
7007744171,3/24/2016 10:00:00 AM,2488,77,276
7007744171,3/24/2016 11:00:00 AM,401,24,135
7007744171,3/24/2016 12:00:00 PM,295,14,104
7007744171,3/24/2016 1:00:00 PM,39,4,73
7007744171,3/24/2016 2:00:00 PM,55,5,75
7007744171,3/24/2016 3:00:00 PM,154,7,81
7007744171,3/24/2016 4:00:00 PM,942,40,162
7007744171,3/24/2016 5:00:00 PM,688,32,142
7007744171,3/24/2016 6:00:00 PM,277,14,96
7007744171,3/24/2016 7:00:00 PM,70,6,76
7007744171,3/24/2016 8:00:00 PM,51,4,73
7007744171,3/24/2016 9:00:00 PM,17,1,67
7007744171,3/25/2016 6:00:00 AM,639,23,119
7007744171,3/25/2016 7:00:00 AM,2892,93,287
7007744171,3/25/2016 8:00:00 AM,4219,128,373
7007744171,3/25/2016 9:00:00 AM,1263,49,209
7007744171,3/25/2016 10:00:00 AM,487,27,140
7007744171,3/25/2016 11:00:00 AM,488,25,126
7007744171,3/25/2016 12:00:00 PM,388,22,117
7007744171,3/25/2016 1:00:00 PM,192,12,96
7007744171,3/25/2016 2:00:00 PM,224,13,103
7007744171,3/25/2016 3:00:00 PM,564,22,122
7007744171,3/25/2016 4:00:00 PM,383,15,109
7007744171,3/25/2016 5:00:00 PM,213,19,106
7007744171,3/25/2016 6:00:00 PM,431,23,129
7007744171,3/25/2016 7:00:00 PM,176,11,91
7007744171,3/25/2016 8:00:00 PM,281,15,97
7007744171,3/25/2016 9:00:00 PM,108,7,82
7007744171,3/25/2016 10:00:00 PM,400,27,128
7007744171,3/25/2016 11:00:00 PM,11,1,67
7007744171,3/26/2016 6:00:00 AM,433,19,112
7007744171,3/26/2016 7:00:00 AM,668,29,149
7007744171,3/26/2016 8:00:00 AM,1003,39,187
7007744171,3/26/2016 9:00:00 AM,1761,46,219
7007744171,3/26/2016 10:00:00 AM,874,21,139
7007744171,3/26/2016 11:00:00 AM,363,16,111
7007744171,3/26/2016 12:00:00 PM,271,15,101
7007744171,3/26/2016 1:00:00 PM,178,12,91
7007744171,3/26/2016 2:00:00 PM,13,1,68
7007744171,3/26/2016 3:00:00 PM,61,4,74
7007744171,3/26/2016 4:00:00 PM,376,24,117
7007744171,3/26/2016 5:00:00 PM,657,21,126
7007744171,3/26/2016 6:00:00 PM,175,12,89
7007744171,3/26/2016 7:00:00 PM,434,17,105
7007744171,3/26/2016 8:00:00 PM,425,19,111
7007744171,3/26/2016 9:00:00 PM,114,7,79
7007744171,3/27/2016 6:00:00 AM,200,13,93
7007744171,3/27/2016 7:00:00 AM,513,30,133
7007744171,3/27/2016 8:00:00 AM,583,26,130
7007744171,3/27/2016 9:00:00 AM,1150,30,154
7007744171,3/27/2016 10:00:00 AM,649,15,113
7007744171,3/27/2016 11:00:00 AM,1012,45,179
7007744171,3/27/2016 12:00:00 PM,640,31,141
7007744171,3/27/2016 1:00:00 PM,146,10,87
7007744171,3/27/2016 2:00:00 PM,123,10,87
7007744171,3/27/2016 3:00:00 PM,107,7,80
7007744171,3/27/2016 4:00:00 PM,710,34,144
7007744171,3/27/2016 5:00:00 PM,1406,51,204
7007744171,3/27/2016 6:00:00 PM,459,20,117
7007744171,3/27/2016 7:00:00 PM,614,29,133
7007744171,3/27/2016 8:00:00 PM,175,8,82
7007744171,3/28/2016 7:00:00 AM,967,29,147
7007744171,3/28/2016 8:00:00 AM,995,38,164
7007744171,3/28/2016 9:00:00 AM,349,18,107
7007744171,3/28/2016 10:00:00 AM,343,26,118
7007744171,3/28/2016 11:00:00 AM,417,20,111
7007744171,3/28/2016 12:00:00 PM,630,18,116
7007744171,3/28/2016 1:00:00 PM,206,11,96
7007744171,3/28/2016 2:00:00 PM,485,22,117
7007744171,3/28/2016 3:00:00 PM,348,16,103
7007744171,3/28/2016 4:00:00 PM,879,25,144
7007744171,3/28/2016 5:00:00 PM,708,21,135
7007744171,3/28/2016 6:00:00 PM,519,23,122
7007744171,3/28/2016 7:00:00 PM,166,11,87
7007744171,3/29/2016 6:00:00 AM,394,19,111
7007744171,3/29/2016 7:00:00 AM,360,17,105
7007744171,3/29/2016 8:00:00 AM,1377,52,200
7007744171,3/29/2016 9:00:00 AM,514,19,119
7007744171,3/29/2016 10:00:00 AM,305,20,104
7007744171,3/29/2016 11:00:00 AM,318,20,111
7007744171,3/29/2016 12:00:00 PM,926,31,145
7007744171,3/29/2016 1:00:00 PM,237,13,97
7007744171,3/29/2016 2:00:00 PM,151,4,81
7007744171,3/29/2016 3:00:00 PM,596,23,120
7007744171,3/29/2016 4:00:00 PM,169,10,86
7007744171,3/29/2016 5:00:00 PM,86,6,77
7007744171,3/29/2016 6:00:00 PM,412,17,103
7007744171,3/29/2016 7:00:00 PM,65,6,78
7007744171,3/29/2016 8:00:00 PM,54,5,74
7007744171,3/29/2016 9:00:00 PM,31,6,97
7007744171,3/30/2016 6:00:00 AM,753,26,127
7007744171,3/30/2016 7:00:00 AM,598,24,121
7007744171,3/30/2016 8:00:00 AM,4364,118,314
7007744171,3/30/2016 9:00:00 AM,623,23,131
7007744171,3/30/2016 10:00:00 AM,89,4,76
7007744171,3/30/2016 11:00:00 AM,350,20,109
7007744171,3/30/2016 12:00:00 PM,139,10,85
7007744171,3/30/2016 1:00:00 PM,102,4,76
7007744171,3/30/2016 2:00:00 PM,323,20,131
7007744171,3/30/2016 3:00:00 PM,985,34,163
7007744171,3/30/2016 4:00:00 PM,2306,52,280
7007744171,3/30/2016 5:00:00 PM,657,33,158
7007744171,3/30/2016 6:00:00 PM,1246,46,189
7007744171,3/30/2016 7:00:00 PM,704,28,136
7007744171,3/30/2016 8:00:00 PM,25,1,69
7007744171,3/30/2016 9:00:00 PM,28,3,70
7007744171,3/31/2016 6:00:00 AM,809,28,140
7007744171,3/31/2016 7:00:00 AM,514,18,119
7007744171,3/31/2016 8:00:00 AM,3601,110,290
7007744171,3/31/2016 9:00:00 AM,3321,94,274
7007744171,3/31/2016 10:00:00 AM,280,18,120
7007744171,3/31/2016 11:00:00 AM,296,12,95
7007744171,3/31/2016 12:00:00 PM,180,12,92
7007744171,3/31/2016 1:00:00 PM,4,1,67
7007744171,3/31/2016 2:00:00 PM,322,17,112
7007744171,3/31/2016 3:00:00 PM,280,15,108
7007744171,3/31/2016 4:00:00 PM,195,9,88
7007744171,3/31/2016 5:00:00 PM,312,17,103
7007744171,3/31/2016 6:00:00 PM,407,23,119
7007744171,3/31/2016 7:00:00 PM,370,18,113
7007744171,3/31/2016 8:00:00 PM,14,1,68
7007744171,3/31/2016 9:00:00 PM,76,4,73
7007744171,4/1/2016 6:00:00 AM,928,22,133
7007744171,4/1/2016 7:00:00 AM,513,22,121
7007744171,4/1/2016 8:00:00 AM,5583,164,391
7007744171,4/1/2016 9:00:00 AM,816,36,171
7007744171,4/1/2016 10:00:00 AM,248,9,93
7007744171,4/1/2016 11:00:00 AM,667,21,130
7007744171,4/1/2016 12:00:00 PM,536,23,121
7007744171,4/1/2016 1:00:00 PM,160,10,89
7007744171,4/1/2016 2:00:00 PM,288,21,120
7007744171,4/1/2016 3:00:00 PM,333,17,113
7007744171,4/1/2016 4:00:00 PM,32,3,74
7007744171,4/1/2016 5:00:00 PM,617,20,124
7007744171,4/1/2016 6:00:00 PM,345,18,111
7007744171,4/1/2016 7:00:00 PM,460,15,114
7007744171,4/1/2016 8:00:00 PM,154,7,83
7007744171,4/2/2016 7:00:00 AM,1119,35,178
7007744171,4/2/2016 8:00:00 AM,68,3,74
7007744171,4/2/2016 9:00:00 AM,1234,31,156
7007744171,4/2/2016 10:00:00 AM,3194,94,303
7007744171,4/2/2016 11:00:00 AM,1728,39,236
7007744171,4/2/2016 12:00:00 PM,924,21,159
7007744171,4/2/2016 1:00:00 PM,562,16,122
7007744171,4/2/2016 2:00:00 PM,484,20,123
7007744171,4/2/2016 3:00:00 PM,69,4,76
7007744171,4/2/2016 4:00:00 PM,14,1,67
7007744171,4/2/2016 5:00:00 PM,253,13,94
7007744171,4/2/2016 6:00:00 PM,640,22,123
7007744171,4/2/2016 7:00:00 PM,532,22,131
7007744171,4/2/2016 8:00:00 PM,111,5,76
7007744171,4/2/2016 9:00:00 PM,44,4,72
7007744171,4/3/2016 6:00:00 AM,660,22,121
7007744171,4/3/2016 7:00:00 AM,2901,91,275
7007744171,4/3/2016 8:00:00 AM,4504,148,389
7007744171,4/3/2016 9:00:00 AM,4614,155,467
7007744171,4/3/2016 10:00:00 AM,687,26,133
7007744171,4/3/2016 11:00:00 AM,365,22,123
7007744171,4/3/2016 12:00:00 PM,162,12,94
7007744171,4/3/2016 2:00:00 PM,11,2,72
7007744171,4/3/2016 3:00:00 PM,153,9,88
7007744171,4/3/2016 4:00:00 PM,1102,46,207
7007744171,4/3/2016 5:00:00 PM,479,28,149
7007744171,4/3/2016 6:00:00 PM,771,29,152
7007744171,4/3/2016 7:00:00 PM,342,9,93
7007744171,4/3/2016 8:00:00 PM,55,5,75
7007744171,4/4/2016 6:00:00 AM,401,13,100
7007744171,4/4/2016 7:00:00 AM,407,16,111
7007744171,4/4/2016 8:00:00 AM,5770,166,401
7007744171,4/4/2016 9:00:00 AM,2158,74,280
7007744171,4/4/2016 10:00:00 AM,2251,73,244
7007744171,4/4/2016 11:00:00 AM,836,37,159
7007744171,4/4/2016 12:00:00 PM,368,21,116
7007744171,4/4/2016 1:00:00 PM,91,6,78
7007744171,4/4/2016 2:00:00 PM,108,7,92
7007744171,4/4/2016 3:00:00 PM,1449,56,204
7007744171,4/4/2016 4:00:00 PM,295,16,114
7007744171,4/4/2016 5:00:00 PM,262,17,103
7007744171,4/4/2016 6:00:00 PM,257,14,98
7007744171,4/4/2016 7:00:00 PM,365,14,104
7007744171,4/4/2016 8:00:00 PM,61,5,75
7007744171,4/4/2016 9:00:00 PM,187,9,87
7007744171,4/5/2016 6:00:00 AM,994,32,155
7007744171,4/5/2016 7:00:00 AM,4064,114,328
7007744171,4/5/2016 8:00:00 AM,3259,103,320
7007744171,4/5/2016 9:00:00 AM,729,46,189
7007744171,4/5/2016 10:00:00 AM,347,26,118
7007744171,4/5/2016 11:00:00 AM,303,19,113
7007744171,4/5/2016 12:00:00 PM,221,12,90
7007744171,4/5/2016 2:00:00 PM,208,14,106
7007744171,4/5/2016 3:00:00 PM,338,16,115
7007744171,4/5/2016 4:00:00 PM,469,23,125
7007744171,4/5/2016 5:00:00 PM,639,21,121
7007744171,4/5/2016 6:00:00 PM,130,5,80
7007744171,4/5/2016 7:00:00 PM,63,5,75
7007744171,4/5/2016 8:00:00 PM,280,8,88
7007744171,4/5/2016 9:00:00 PM,30,2,69
7007744171,4/6/2016 6:00:00 AM,774,25,142
7007744171,4/6/2016 7:00:00 AM,546,20,127
7007744171,4/6/2016 8:00:00 AM,5318,158,380
7007744171,4/6/2016 9:00:00 AM,1383,61,244
7007744171,4/6/2016 10:00:00 AM,218,9,90
7007744171,4/6/2016 11:00:00 AM,364,19,113
