Id,ActivityHour,TotalIntensity
6962181067,3/19/2016 9:00:00 AM,15
6962181067,3/19/2016 10:00:00 AM,41
6962181067,3/19/2016 11:00:00 AM,68
6962181067,3/19/2016 12:00:00 PM,47
6962181067,3/19/2016 1:00:00 PM,13
6962181067,3/19/2016 2:00:00 PM,27
6962181067,3/19/2016 3:00:00 PM,50
6962181067,3/19/2016 4:00:00 PM,2
6962181067,3/19/2016 5:00:00 PM,44
6962181067,3/19/2016 6:00:00 PM,52
6962181067,3/19/2016 7:00:00 PM,15
6962181067,3/19/2016 8:00:00 PM,91
6962181067,3/19/2016 10:00:00 PM,7
6962181067,3/19/2016 11:00:00 PM,1
6962181067,3/20/2016 1:00:00 AM,1
6962181067,3/20/2016 2:00:00 AM,2
6962181067,3/20/2016 7:00:00 AM,5
6962181067,3/20/2016 8:00:00 AM,29
6962181067,3/20/2016 9:00:00 AM,44
6962181067,3/20/2016 10:00:00 AM,15
6962181067,3/20/2016 11:00:00 AM,21
6962181067,3/20/2016 12:00:00 PM,41
6962181067,3/20/2016 1:00:00 PM,29
6962181067,3/20/2016 2:00:00 PM,63
6962181067,3/20/2016 3:00:00 PM,24
6962181067,3/20/2016 4:00:00 PM,39
6962181067,3/20/2016 5:00:00 PM,30
6962181067,3/20/2016 6:00:00 PM,18
6962181067,3/20/2016 7:00:00 PM,17
6962181067,3/20/2016 8:00:00 PM,58
6962181067,3/20/2016 9:00:00 PM,22
6962181067,3/20/2016 10:00:00 PM,22
6962181067,3/21/2016 7:00:00 AM,24
6962181067,3/21/2016 8:00:00 AM,33
6962181067,3/21/2016 9:00:00 AM,63
6962181067,3/21/2016 10:00:00 AM,26
6962181067,3/21/2016 11:00:00 AM,10
6962181067,3/21/2016 12:00:00 PM,65
6962181067,3/21/2016 1:00:00 PM,46
6962181067,3/21/2016 2:00:00 PM,49
6962181067,3/21/2016 3:00:00 PM,66
6962181067,3/21/2016 4:00:00 PM,29
6962181067,3/21/2016 5:00:00 PM,32
6962181067,3/21/2016 6:00:00 PM,31
6962181067,3/21/2016 7:00:00 PM,22
6962181067,3/21/2016 8:00:00 PM,1
6962181067,3/21/2016 10:00:00 PM,2
6962181067,3/21/2016 11:00:00 PM,3
6962181067,3/22/2016 12:00:00 AM,16
6962181067,3/22/2016 1:00:00 AM,3
6962181067,3/22/2016 7:00:00 AM,2
6962181067,3/22/2016 8:00:00 AM,1
6962181067,3/22/2016 9:00:00 AM,12
6962181067,3/22/2016 10:00:00 AM,18
6962181067,3/22/2016 11:00:00 AM,13
6962181067,3/22/2016 12:00:00 PM,6
6962181067,3/22/2016 1:00:00 PM,5
6962181067,3/22/2016 2:00:00 PM,10
6962181067,3/22/2016 3:00:00 PM,7
6962181067,3/22/2016 4:00:00 PM,14
6962181067,3/22/2016 5:00:00 PM,34
6962181067,3/22/2016 6:00:00 PM,17
6962181067,3/22/2016 7:00:00 PM,33
6962181067,3/22/2016 8:00:00 PM,152
6962181067,3/22/2016 9:00:00 PM,6
6962181067,3/23/2016 9:00:00 AM,2
6962181067,3/23/2016 10:00:00 AM,3
6962181067,3/23/2016 11:00:00 AM,31
6962181067,3/23/2016 12:00:00 PM,7
6962181067,3/23/2016 1:00:00 PM,14
6962181067,3/23/2016 2:00:00 PM,87
6962181067,3/23/2016 3:00:00 PM,83
6962181067,3/23/2016 4:00:00 PM,38
6962181067,3/23/2016 5:00:00 PM,10
6962181067,3/23/2016 6:00:00 PM,43
6962181067,3/23/2016 7:00:00 PM,22
6962181067,3/23/2016 8:00:00 PM,5
6962181067,3/23/2016 10:00:00 PM,3
6962181067,3/24/2016 4:00:00 AM,2
6962181067,3/24/2016 7:00:00 AM,1
6962181067,3/24/2016 8:00:00 AM,8
6962181067,3/24/2016 9:00:00 AM,39
6962181067,3/24/2016 10:00:00 AM,77
6962181067,3/24/2016 11:00:00 AM,15
6962181067,3/24/2016 12:00:00 PM,29
6962181067,3/24/2016 1:00:00 PM,2
6962181067,3/24/2016 3:00:00 PM,3
6962181067,3/24/2016 4:00:00 PM,8
6962181067,3/24/2016 5:00:00 PM,109
6962181067,3/24/2016 6:00:00 PM,24
6962181067,3/24/2016 7:00:00 PM,8
6962181067,3/24/2016 8:00:00 PM,12
6962181067,3/24/2016 9:00:00 PM,1
6962181067,3/24/2016 10:00:00 PM,1
6962181067,3/25/2016 12:00:00 AM,2
6962181067,3/25/2016 6:00:00 AM,1
6962181067,3/25/2016 8:00:00 AM,1
6962181067,3/25/2016 9:00:00 AM,20
6962181067,3/25/2016 10:00:00 AM,42
6962181067,3/25/2016 11:00:00 AM,84
6962181067,3/25/2016 12:00:00 PM,27
6962181067,3/25/2016 1:00:00 PM,19
6962181067,3/25/2016 3:00:00 PM,1
6962181067,3/25/2016 4:00:00 PM,50
6962181067,3/25/2016 5:00:00 PM,74
6962181067,3/25/2016 6:00:00 PM,51
6962181067,3/25/2016 7:00:00 PM,7
6962181067,3/25/2016 8:00:00 PM,3
6962181067,3/25/2016 11:00:00 PM,2
6962181067,3/26/2016 3:00:00 AM,1
6962181067,3/26/2016 4:00:00 AM,1
6962181067,3/26/2016 8:00:00 AM,1
6962181067,3/26/2016 9:00:00 AM,25
6962181067,3/26/2016 10:00:00 AM,30
6962181067,3/26/2016 11:00:00 AM,117
6962181067,3/26/2016 12:00:00 PM,4
6962181067,3/26/2016 1:00:00 PM,2
6962181067,3/26/2016 2:00:00 PM,14
6962181067,3/26/2016 4:00:00 PM,89
6962181067,3/26/2016 5:00:00 PM,61
6962181067,3/26/2016 6:00:00 PM,15
6962181067,3/26/2016 7:00:00 PM,3
6962181067,3/26/2016 8:00:00 PM,1
6962181067,3/26/2016 9:00:00 PM,3
6962181067,3/26/2016 11:00:00 PM,4
6962181067,3/27/2016 1:00:00 AM,2
6962181067,3/27/2016 2:00:00 AM,1
6962181067,3/27/2016 8:00:00 AM,22
6962181067,3/27/2016 9:00:00 AM,27
6962181067,3/27/2016 10:00:00 AM,9
6962181067,3/27/2016 11:00:00 AM,9
6962181067,3/27/2016 12:00:00 PM,11
6962181067,3/27/2016 1:00:00 PM,7
6962181067,3/27/2016 2:00:00 PM,35
6962181067,3/27/2016 3:00:00 PM,9
6962181067,3/27/2016 4:00:00 PM,44
6962181067,3/27/2016 5:00:00 PM,40
6962181067,3/27/2016 6:00:00 PM,38
6962181067,3/27/2016 7:00:00 PM,92
6962181067,3/27/2016 8:00:00 PM,15
6962181067,3/27/2016 9:00:00 PM,1
6962181067,3/27/2016 11:00:00 PM,2
6962181067,3/28/2016 2:00:00 AM,2
6962181067,3/28/2016 3:00:00 AM,1
6962181067,3/28/2016 4:00:00 AM,1
6962181067,3/28/2016 8:00:00 AM,14
6962181067,3/28/2016 9:00:00 AM,38
6962181067,3/28/2016 10:00:00 AM,122
6962181067,3/28/2016 11:00:00 AM,13
6962181067,3/28/2016 12:00:00 PM,58
6962181067,3/28/2016 2:00:00 PM,11
6962181067,3/28/2016 3:00:00 PM,33
6962181067,3/28/2016 4:00:00 PM,71
6962181067,3/28/2016 5:00:00 PM,45
6962181067,3/28/2016 6:00:00 PM,19
6962181067,3/28/2016 7:00:00 PM,10
6962181067,3/28/2016 8:00:00 PM,17
6962181067,3/28/2016 9:00:00 PM,13
6962181067,3/28/2016 10:00:00 PM,2
6962181067,3/28/2016 11:00:00 PM,2
6962181067,3/29/2016 6:00:00 AM,6
6962181067,3/29/2016 7:00:00 AM,35
6962181067,3/29/2016 8:00:00 AM,36
6962181067,3/29/2016 9:00:00 AM,55
6962181067,3/29/2016 10:00:00 AM,73
6962181067,3/29/2016 11:00:00 AM,19
6962181067,3/29/2016 12:00:00 PM,124
6962181067,3/29/2016 1:00:00 PM,3
6962181067,3/29/2016 2:00:00 PM,5
6962181067,3/29/2016 3:00:00 PM,11
6962181067,3/29/2016 4:00:00 PM,26
6962181067,3/29/2016 5:00:00 PM,8
6962181067,3/29/2016 6:00:00 PM,16
6962181067,3/29/2016 7:00:00 PM,10
6962181067,3/29/2016 8:00:00 PM,11
6962181067,3/29/2016 10:00:00 PM,5
6962181067,3/29/2016 11:00:00 PM,4
6962181067,3/30/2016 6:00:00 AM,1
6962181067,3/30/2016 7:00:00 AM,24
6962181067,3/30/2016 8:00:00 AM,25
6962181067,3/30/2016 9:00:00 AM,39
6962181067,3/30/2016 10:00:00 AM,77
6962181067,3/30/2016 11:00:00 AM,7
6962181067,3/30/2016 12:00:00 PM,25
6962181067,3/30/2016 1:00:00 PM,7
6962181067,3/30/2016 2:00:00 PM,6
6962181067,3/30/2016 3:00:00 PM,51
6962181067,3/30/2016 4:00:00 PM,82
6962181067,3/30/2016 5:00:00 PM,81
6962181067,3/30/2016 6:00:00 PM,11
6962181067,3/30/2016 7:00:00 PM,32
6962181067,3/30/2016 8:00:00 PM,4
6962181067,3/30/2016 9:00:00 PM,2
6962181067,3/30/2016 10:00:00 PM,3
6962181067,3/30/2016 11:00:00 PM,3
6962181067,3/31/2016 5:00:00 AM,1
6962181067,3/31/2016 6:00:00 AM,1
6962181067,3/31/2016 7:00:00 AM,13
6962181067,3/31/2016 9:00:00 AM,11
6962181067,3/31/2016 10:00:00 AM,65
6962181067,3/31/2016 11:00:00 AM,144
6962181067,3/31/2016 12:00:00 PM,58
6962181067,3/31/2016 1:00:00 PM,8
6962181067,3/31/2016 2:00:00 PM,10
6962181067,3/31/2016 3:00:00 PM,30
6962181067,3/31/2016 4:00:00 PM,12
6962181067,3/31/2016 5:00:00 PM,22
6962181067,3/31/2016 6:00:00 PM,21
6962181067,3/31/2016 7:00:00 PM,35
6962181067,3/31/2016 8:00:00 PM,10
6962181067,3/31/2016 9:00:00 PM,1
6962181067,3/31/2016 10:00:00 PM,6
6962181067,4/1/2016 9:00:00 AM,24
6962181067,4/1/2016 10:00:00 AM,86
6962181067,4/1/2016 11:00:00 AM,36
6962181067,4/1/2016 12:00:00 PM,58
6962181067,4/1/2016 1:00:00 PM,6
6962181067,4/1/2016 3:00:00 PM,19
6962181067,4/1/2016 4:00:00 PM,22
6962181067,4/1/2016 5:00:00 PM,32
6962181067,4/1/2016 6:00:00 PM,17
6962181067,4/1/2016 7:00:00 PM,26
6962181067,4/1/2016 8:00:00 PM,30
6962181067,4/1/2016 9:00:00 PM,6
6962181067,4/1/2016 10:00:00 PM,4
6962181067,4/1/2016 11:00:00 PM,3
6962181067,4/2/2016 12:00:00 AM,4
6962181067,4/2/2016 1:00:00 AM,1
6962181067,4/2/2016 3:00:00 AM,1
6962181067,4/2/2016 8:00:00 AM,17
6962181067,4/2/2016 9:00:00 AM,22
6962181067,4/2/2016 10:00:00 AM,6
6962181067,4/2/2016 11:00:00 AM,106
6962181067,4/2/2016 12:00:00 PM,32
6962181067,4/2/2016 1:00:00 PM,14
6962181067,4/2/2016 3:00:00 PM,9
6962181067,4/2/2016 4:00:00 PM,105
6962181067,4/2/2016 5:00:00 PM,32
6962181067,4/2/2016 6:00:00 PM,34
6962181067,4/2/2016 7:00:00 PM,15
6962181067,4/2/2016 8:00:00 PM,8
6962181067,4/2/2016 9:00:00 PM,2
6962181067,4/2/2016 11:00:00 PM,9
6962181067,4/3/2016 12:00:00 AM,2
6962181067,4/3/2016 7:00:00 AM,3
6962181067,4/3/2016 9:00:00 AM,27
6962181067,4/3/2016 10:00:00 AM,21
6962181067,4/3/2016 11:00:00 AM,12
6962181067,4/3/2016 12:00:00 PM,17
6962181067,4/3/2016 1:00:00 PM,21
6962181067,4/3/2016 2:00:00 PM,14
6962181067,4/3/2016 3:00:00 PM,1
6962181067,4/3/2016 4:00:00 PM,84
6962181067,4/3/2016 5:00:00 PM,99
6962181067,4/3/2016 6:00:00 PM,26
6962181067,4/3/2016 7:00:00 PM,31
6962181067,4/3/2016 8:00:00 PM,1
6962181067,4/3/2016 10:00:00 PM,3
6962181067,4/4/2016 1:00:00 AM,1
6962181067,4/4/2016 2:00:00 AM,1
6962181067,4/4/2016 6:00:00 AM,3
6962181067,4/4/2016 7:00:00 AM,37
6962181067,4/4/2016 8:00:00 AM,43
6962181067,4/4/2016 9:00:00 AM,29
6962181067,4/4/2016 10:00:00 AM,46
6962181067,4/4/2016 11:00:00 AM,71
6962181067,4/4/2016 12:00:00 PM,41
6962181067,4/4/2016 1:00:00 PM,1
6962181067,4/4/2016 2:00:00 PM,14
6962181067,4/4/2016 3:00:00 PM,54
6962181067,4/4/2016 4:00:00 PM,18
6962181067,4/4/2016 5:00:00 PM,7
6962181067,4/4/2016 6:00:00 PM,39
6962181067,4/4/2016 7:00:00 PM,154
6962181067,4/4/2016 8:00:00 PM,19
6962181067,4/4/2016 9:00:00 PM,4
6962181067,4/4/2016 10:00:00 PM,2
6962181067,4/4/2016 11:00:00 PM,2
6962181067,4/5/2016 12:00:00 AM,3
6962181067,4/5/2016 4:00:00 AM,1
6962181067,4/5/2016 6:00:00 AM,117
6962181067,4/5/2016 7:00:00 AM,45
6962181067,4/5/2016 8:00:00 AM,21
6962181067,4/5/2016 9:00:00 AM,32
6962181067,4/5/2016 10:00:00 AM,30
6962181067,4/5/2016 11:00:00 AM,45
6962181067,4/5/2016 12:00:00 PM,12
6962181067,4/5/2016 2:00:00 PM,13
6962181067,4/5/2016 3:00:00 PM,3
6962181067,4/5/2016 4:00:00 PM,19
6962181067,4/5/2016 5:00:00 PM,14
6962181067,4/5/2016 6:00:00 PM,19
6962181067,4/5/2016 7:00:00 PM,9
6962181067,4/5/2016 8:00:00 PM,16
6962181067,4/5/2016 9:00:00 PM,16
6962181067,4/5/2016 10:00:00 PM,20
6962181067,4/6/2016 2:00:00 AM,1
6962181067,4/6/2016 7:00:00 AM,2
6962181067,4/6/2016 8:00:00 AM,6
6962181067,4/6/2016 9:00:00 AM,36
6962181067,4/6/2016 10:00:00 AM,69
6962181067,4/6/2016 11:00:00 AM,87
6962181067,4/6/2016 12:00:00 PM,85
6962181067,4/6/2016 1:00:00 PM,5
6962181067,4/6/2016 2:00:00 PM,6
6962181067,4/6/2016 3:00:00 PM,33
6962181067,4/6/2016 4:00:00 PM,34
6962181067,4/6/2016 5:00:00 PM,27
6962181067,4/6/2016 6:00:00 PM,26
6962181067,4/6/2016 7:00:00 PM,45
6962181067,4/6/2016 10:00:00 PM,6
6962181067,4/6/2016 11:00:00 PM,1
6962181067,4/7/2016 2:00:00 AM,1
6962181067,4/7/2016 3:00:00 AM,1
6962181067,4/7/2016 4:00:00 AM,1
6962181067,4/7/2016 6:00:00 AM,1
6962181067,4/7/2016 7:00:00 AM,31
6962181067,4/7/2016 8:00:00 AM,116
6962181067,4/7/2016 9:00:00 AM,45
6962181067,4/7/2016 10:00:00 AM,32
6962181067,4/7/2016 11:00:00 AM,18
6962181067,4/7/2016 12:00:00 PM,6
6962181067,4/7/2016 1:00:00 PM,10
6962181067,4/7/2016 2:00:00 PM,9
6962181067,4/7/2016 3:00:00 PM,5
6962181067,4/7/2016 4:00:00 PM,66
6962181067,4/7/2016 5:00:00 PM,38
6962181067,4/7/2016 6:00:00 PM,37
6962181067,4/7/2016 7:00:00 PM,26
6962181067,4/7/2016 8:00:00 PM,1
6962181067,4/7/2016 9:00:00 PM,1
6962181067,4/7/2016 10:00:00 PM,5
6962181067,4/7/2016 11:00:00 PM,1
6962181067,4/8/2016 8:00:00 AM,11
6962181067,4/8/2016 9:00:00 AM,14
6962181067,4/8/2016 10:00:00 AM,115
6962181067,4/8/2016 11:00:00 AM,76
6962181067,4/8/2016 12:00:00 PM,25
6962181067,4/8/2016 1:00:00 PM,22
6962181067,4/8/2016 2:00:00 PM,11
6962181067,4/8/2016 3:00:00 PM,9
6962181067,4/8/2016 4:00:00 PM,3
6962181067,4/8/2016 5:00:00 PM,21
6962181067,4/8/2016 6:00:00 PM,22
6962181067,4/8/2016 7:00:00 PM,9
6962181067,4/8/2016 8:00:00 PM,21
6962181067,4/8/2016 9:00:00 PM,42
6962181067,4/8/2016 10:00:00 PM,29
6962181067,4/8/2016 11:00:00 PM,1
6962181067,4/9/2016 12:00:00 AM,19
6962181067,4/9/2016 5:00:00 AM,1
6962181067,4/9/2016 7:00:00 AM,2
6962181067,4/9/2016 9:00:00 AM,38
6962181067,4/9/2016 10:00:00 AM,32
6962181067,4/9/2016 11:00:00 AM,30
6962181067,4/9/2016 12:00:00 PM,26
6962181067,4/9/2016 1:00:00 PM,86
6962181067,4/9/2016 2:00:00 PM,85
6962181067,4/9/2016 3:00:00 PM,10
6962181067,4/9/2016 4:00:00 PM,1
6962181067,4/9/2016 5:00:00 PM,18
6962181067,4/9/2016 6:00:00 PM,13
6962181067,4/9/2016 7:00:00 PM,12
6962181067,4/9/2016 8:00:00 PM,37
6962181067,4/9/2016 9:00:00 PM,24
6962181067,4/9/2016 10:00:00 PM,15
6962181067,4/9/2016 11:00:00 PM,12
6962181067,4/10/2016 12:00:00 AM,9
6962181067,4/10/2016 1:00:00 AM,13
6962181067,4/10/2016 4:00:00 AM,1
6962181067,4/10/2016 6:00:00 AM,2
6962181067,4/10/2016 8:00:00 AM,11
6962181067,4/10/2016 9:00:00 AM,48
6962181067,4/10/2016 10:00:00 AM,27
6962181067,4/10/2016 11:00:00 AM,13
6962181067,4/10/2016 12:00:00 PM,35
6962181067,4/10/2016 1:00:00 PM,78
6962181067,4/10/2016 2:00:00 PM,9
6962181067,4/10/2016 3:00:00 PM,5
6962181067,4/10/2016 4:00:00 PM,34
6962181067,4/10/2016 5:00:00 PM,18
6962181067,4/10/2016 6:00:00 PM,27
6962181067,4/10/2016 7:00:00 PM,6
6962181067,4/10/2016 8:00:00 PM,34
6962181067,4/10/2016 9:00:00 PM,1
6962181067,4/10/2016 11:00:00 PM,6
6962181067,4/11/2016 5:00:00 AM,1
6962181067,4/11/2016 6:00:00 AM,4
6962181067,4/11/2016 7:00:00 AM,31
6962181067,4/11/2016 8:00:00 AM,3
6962181067,4/11/2016 9:00:00 AM,25
6962181067,4/11/2016 10:00:00 AM,80
6962181067,4/11/2016 11:00:00 AM,95
6962181067,4/11/2016 12:00:00 PM,8
6962181067,4/11/2016 2:00:00 PM,15
6962181067,4/11/2016 3:00:00 PM,42
6962181067,4/11/2016 4:00:00 PM,42
6962181067,4/11/2016 5:00:00 PM,29
6962181067,4/11/2016 6:00:00 PM,33
6962181067,4/11/2016 7:00:00 PM,12
6962181067,4/11/2016 10:00:00 PM,11
6962181067,4/11/2016 11:00:00 PM,5
6962181067,4/12/2016 12:00:00 AM,2
6962181067,4/12/2016 6:00:00 AM,3
6962181067,4/12/2016 7:00:00 AM,24
6962181067,4/12/2016 8:00:00 AM,12
6962181067,4/12/2016 9:00:00 AM,76
7007744171,3/13/2016 7:00:00 AM,41
7007744171,3/13/2016 8:00:00 AM,40
7007744171,3/13/2016 9:00:00 AM,46
7007744171,3/13/2016 10:00:00 AM,46
7007744171,3/13/2016 11:00:00 AM,31
7007744171,3/13/2016 12:00:00 PM,13
7007744171,3/13/2016 1:00:00 PM,31
7007744171,3/13/2016 2:00:00 PM,47
7007744171,3/13/2016 3:00:00 PM,31
7007744171,3/13/2016 4:00:00 PM,26
7007744171,3/13/2016 5:00:00 PM,40
7007744171,3/13/2016 6:00:00 PM,26
7007744171,3/13/2016 7:00:00 PM,15
7007744171,3/13/2016 8:00:00 PM,20
7007744171,3/13/2016 9:00:00 PM,3
7007744171,3/14/2016 6:00:00 AM,13
7007744171,3/14/2016 7:00:00 AM,21
7007744171,3/14/2016 8:00:00 AM,29
7007744171,3/14/2016 9:00:00 AM,34
7007744171,3/14/2016 10:00:00 AM,42
7007744171,3/14/2016 11:00:00 AM,57
7007744171,3/14/2016 12:00:00 PM,25
7007744171,3/14/2016 1:00:00 PM,18
7007744171,3/14/2016 2:00:00 PM,2
7007744171,3/14/2016 4:00:00 PM,9
7007744171,3/14/2016 5:00:00 PM,26
7007744171,3/14/2016 6:00:00 PM,39
7007744171,3/14/2016 7:00:00 PM,55
7007744171,3/14/2016 8:00:00 PM,27
7007744171,3/14/2016 9:00:00 PM,8
7007744171,3/14/2016 10:00:00 PM,7
7007744171,3/15/2016 7:00:00 AM,29
7007744171,3/15/2016 8:00:00 AM,34
7007744171,3/15/2016 9:00:00 AM,36
7007744171,3/15/2016 10:00:00 AM,39
7007744171,3/15/2016 11:00:00 AM,32
7007744171,3/15/2016 12:00:00 PM,15
7007744171,3/15/2016 1:00:00 PM,11
7007744171,3/15/2016 2:00:00 PM,26
7007744171,3/15/2016 3:00:00 PM,54
7007744171,3/15/2016 4:00:00 PM,46
7007744171,3/15/2016 5:00:00 PM,31
7007744171,3/15/2016 6:00:00 PM,35
7007744171,3/15/2016 7:00:00 PM,3
7007744171,3/15/2016 8:00:00 PM,1
7007744171,3/15/2016 9:00:00 PM,2
7007744171,3/17/2016 7:00:00 AM,50
7007744171,3/17/2016 8:00:00 AM,88
7007744171,3/17/2016 9:00:00 AM,114
7007744171,3/17/2016 10:00:00 AM,50
7007744171,3/17/2016 11:00:00 AM,63
7007744171,3/17/2016 12:00:00 PM,42
7007744171,3/17/2016 1:00:00 PM,6
7007744171,3/17/2016 2:00:00 PM,4
7007744171,3/17/2016 3:00:00 PM,14
7007744171,3/17/2016 4:00:00 PM,7
7007744171,3/17/2016 5:00:00 PM,12
7007744171,3/17/2016 6:00:00 PM,18
7007744171,3/17/2016 7:00:00 PM,5
7007744171,3/17/2016 8:00:00 PM,5
7007744171,3/17/2016 9:00:00 PM,101
7007744171,3/17/2016 10:00:00 PM,112
7007744171,3/17/2016 11:00:00 PM,116
7007744171,3/18/2016 12:00:00 AM,48
7007744171,3/18/2016 6:00:00 AM,12
7007744171,3/18/2016 7:00:00 AM,37
7007744171,3/18/2016 8:00:00 AM,119
7007744171,3/18/2016 9:00:00 AM,72
7007744171,3/18/2016 10:00:00 AM,21
7007744171,3/18/2016 11:00:00 AM,20
7007744171,3/18/2016 12:00:00 PM,20
7007744171,3/18/2016 1:00:00 PM,15
7007744171,3/18/2016 2:00:00 PM,4
7007744171,3/18/2016 3:00:00 PM,10
7007744171,3/18/2016 4:00:00 PM,9
7007744171,3/18/2016 5:00:00 PM,4
7007744171,3/18/2016 6:00:00 PM,22
7007744171,3/18/2016 7:00:00 PM,1
7007744171,3/18/2016 8:00:00 PM,11
7007744171,3/18/2016 9:00:00 PM,8
7007744171,3/19/2016 7:00:00 AM,25
7007744171,3/19/2016 8:00:00 AM,7
7007744171,3/19/2016 9:00:00 AM,21
7007744171,3/19/2016 10:00:00 AM,25
7007744171,3/19/2016 11:00:00 AM,17
7007744171,3/19/2016 12:00:00 PM,16
7007744171,3/19/2016 1:00:00 PM,7
7007744171,3/19/2016 2:00:00 PM,3
7007744171,3/19/2016 3:00:00 PM,3
7007744171,3/19/2016 4:00:00 PM,25
7007744171,3/19/2016 5:00:00 PM,37
7007744171,3/19/2016 6:00:00 PM,19
7007744171,3/19/2016 7:00:00 PM,30
7007744171,3/19/2016 8:00:00 PM,4
7007744171,3/20/2016 6:00:00 AM,47
7007744171,3/20/2016 7:00:00 AM,68
7007744171,3/20/2016 8:00:00 AM,124
7007744171,3/20/2016 9:00:00 AM,139
7007744171,3/20/2016 10:00:00 AM,23
7007744171,3/20/2016 11:00:00 AM,16
7007744171,3/20/2016 12:00:00 PM,23
7007744171,3/20/2016 1:00:00 PM,15
7007744171,3/20/2016 2:00:00 PM,19
7007744171,3/20/2016 3:00:00 PM,22
7007744171,3/20/2016 4:00:00 PM,13
7007744171,3/20/2016 5:00:00 PM,26
7007744171,3/20/2016 6:00:00 PM,9
7007744171,3/20/2016 7:00:00 PM,27
7007744171,3/20/2016 8:00:00 PM,2
7007744171,3/20/2016 9:00:00 PM,1
7007744171,3/21/2016 6:00:00 AM,18
7007744171,3/21/2016 7:00:00 AM,80
7007744171,3/21/2016 8:00:00 AM,144
7007744171,3/21/2016 9:00:00 AM,77
7007744171,3/21/2016 10:00:00 AM,36
7007744171,3/21/2016 11:00:00 AM,34
7007744171,3/21/2016 12:00:00 PM,33
7007744171,3/21/2016 1:00:00 PM,88
7007744171,3/21/2016 2:00:00 PM,46
7007744171,3/21/2016 3:00:00 PM,36
7007744171,3/21/2016 4:00:00 PM,11
7007744171,3/21/2016 5:00:00 PM,11
7007744171,3/21/2016 6:00:00 PM,28
7007744171,3/21/2016 7:00:00 PM,15
7007744171,3/21/2016 8:00:00 PM,5
7007744171,3/22/2016 6:00:00 AM,6
7007744171,3/22/2016 7:00:00 AM,38
7007744171,3/22/2016 8:00:00 AM,173
7007744171,3/22/2016 9:00:00 AM,86
7007744171,3/22/2016 10:00:00 AM,8
7007744171,3/22/2016 11:00:00 AM,20
7007744171,3/22/2016 12:00:00 PM,10
7007744171,3/22/2016 1:00:00 PM,7
7007744171,3/22/2016 2:00:00 PM,12
7007744171,3/22/2016 3:00:00 PM,15
7007744171,3/22/2016 4:00:00 PM,19
7007744171,3/22/2016 5:00:00 PM,26
7007744171,3/22/2016 6:00:00 PM,73
7007744171,3/22/2016 7:00:00 PM,12
7007744171,3/22/2016 8:00:00 PM,9
7007744171,3/23/2016 6:00:00 AM,13
7007744171,3/23/2016 7:00:00 AM,98
7007744171,3/23/2016 8:00:00 AM,113
7007744171,3/23/2016 9:00:00 AM,35
7007744171,3/23/2016 10:00:00 AM,13
7007744171,3/23/2016 11:00:00 AM,17
7007744171,3/23/2016 12:00:00 PM,19
7007744171,3/23/2016 1:00:00 PM,24
7007744171,3/23/2016 2:00:00 PM,25
7007744171,3/23/2016 3:00:00 PM,23
7007744171,3/23/2016 4:00:00 PM,5
7007744171,3/23/2016 5:00:00 PM,23
7007744171,3/23/2016 6:00:00 PM,27
7007744171,3/23/2016 7:00:00 PM,17
7007744171,3/23/2016 8:00:00 PM,4
7007744171,3/23/2016 9:00:00 PM,3
7007744171,3/24/2016 6:00:00 AM,21
7007744171,3/24/2016 7:00:00 AM,22
7007744171,3/24/2016 8:00:00 AM,102
7007744171,3/24/2016 9:00:00 AM,113
7007744171,3/24/2016 10:00:00 AM,77
7007744171,3/24/2016 11:00:00 AM,24
7007744171,3/24/2016 12:00:00 PM,14
7007744171,3/24/2016 1:00:00 PM,4
7007744171,3/24/2016 2:00:00 PM,5
7007744171,3/24/2016 3:00:00 PM,7
7007744171,3/24/2016 4:00:00 PM,40
7007744171,3/24/2016 5:00:00 PM,32
7007744171,3/24/2016 6:00:00 PM,14
7007744171,3/24/2016 7:00:00 PM,6
7007744171,3/24/2016 8:00:00 PM,4
7007744171,3/24/2016 9:00:00 PM,1
7007744171,3/25/2016 6:00:00 AM,23
7007744171,3/25/2016 7:00:00 AM,93
7007744171,3/25/2016 8:00:00 AM,128
7007744171,3/25/2016 9:00:00 AM,49
7007744171,3/25/2016 10:00:00 AM,27
7007744171,3/25/2016 11:00:00 AM,25
7007744171,3/25/2016 12:00:00 PM,22
7007744171,3/25/2016 1:00:00 PM,12
7007744171,3/25/2016 2:00:00 PM,13
7007744171,3/25/2016 3:00:00 PM,22
7007744171,3/25/2016 4:00:00 PM,15
7007744171,3/25/2016 5:00:00 PM,19
7007744171,3/25/2016 6:00:00 PM,23
7007744171,3/25/2016 7:00:00 PM,11
7007744171,3/25/2016 8:00:00 PM,15
7007744171,3/25/2016 9:00:00 PM,7
7007744171,3/25/2016 10:00:00 PM,27
7007744171,3/25/2016 11:00:00 PM,1
7007744171,3/26/2016 6:00:00 AM,19
7007744171,3/26/2016 7:00:00 AM,29
7007744171,3/26/2016 8:00:00 AM,39
7007744171,3/26/2016 9:00:00 AM,46
7007744171,3/26/2016 10:00:00 AM,21
7007744171,3/26/2016 11:00:00 AM,16
7007744171,3/26/2016 12:00:00 PM,15
7007744171,3/26/2016 1:00:00 PM,12
7007744171,3/26/2016 2:00:00 PM,1
7007744171,3/26/2016 3:00:00 PM,4
